@colour Calc,@drill Down,@Label,DEPENDENCY_NAME,DRILL_DOWN_FLAG,END_NODE_ID,FINAL_OBJECT,Null Highlight,OBJECT_NAME,PATH,Show PAth,START_NODE_ID,@Curve,@Sigmoid Curve,@X Axis,DEPENDENCY_TYPE,END_NODE_LEVEL,Range,START_NODE_LEVEL
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.991422515,52.75,0,6,4.75,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.993307149,53,0,6,5,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.994779874,53.25,0,6,5.25,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.995929862,53.5,0,6,5.5,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.996827317,53.75,0,6,5.75,5
orange,,Node5.4,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.997527377,54,0,6,6,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.851952802,49.75,0,6,1.75,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.880797078,50,0,6,2,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.904650535,50.25,0,6,2.25,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.924141820,50.5,0,6,2.5,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.939913350,50.75,0,6,2.75,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.952574127,51,0,6,3,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.962673113,51.25,0,6,3.25,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.970687769,51.5,0,6,3.5,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.977022630,51.75,0,6,3.75,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.982013790,52,0,6,4,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.985936373,52.25,0,6,4.25,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.989013057,52.5,0,6,4.5,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.991422515,52.75,0,6,4.75,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.993307149,53,0,6,5,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.994779874,53.25,0,6,5.25,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.995929862,53.5,0,6,5.5,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.996827317,53.75,0,6,5.75,5
orange,,Node5.6,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.997527377,54,0,6,6,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.851952802,49.75,0,6,1.75,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.880797078,50,0,6,2,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.904650535,50.25,0,6,2.25,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.924141820,50.5,0,6,2.5,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.939913350,50.75,0,6,2.75,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.952574127,51,0,6,3,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.962673113,51.25,0,6,3.25,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.970687769,51.5,0,6,3.5,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.977022630,51.75,0,6,3.75,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.982013790,52,0,6,4,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.985936373,52.25,0,6,4.25,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.989013057,52.5,0,6,4.5,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.991422515,52.75,0,6,4.75,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.993307149,53,0,6,5,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.994779874,53.25,0,6,5.25,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.995929862,53.5,0,6,5.5,5
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.996827317,53.75,0,6,5.75,5
orange,,Node5.8,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.997527377,54,0,6,6,5
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.880797078,0.880797078,62,0,7,2,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.904650535,0.904650535,62.25,0,7,2.25,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.924141820,0.924141820,62.5,0,7,2.5,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.939913350,0.939913350,62.75,0,7,2.75,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.952574127,0.952574127,63,0,7,3,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.962673113,0.962673113,63.25,0,7,3.25,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.970687769,0.970687769,63.5,0,7,3.5,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.977022630,0.977022630,63.75,0,7,3.75,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.982013790,0.982013790,64,0,7,4,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.985936373,0.985936373,64.25,0,7,4.25,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.989013057,0.989013057,64.5,0,7,4.5,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.991422515,0.991422515,64.75,0,7,4.75,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.993307149,0.993307149,65,0,7,5,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.994779874,0.994779874,65.25,0,7,5.25,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.995929862,0.995929862,65.5,0,7,5.5,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.996827317,0.996827317,65.75,0,7,5.75,6
orange,,Node6.1,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.997527377,0.997527377,66,0,7,6,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.880797078,62,0,7,2,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.904650535,62.25,0,7,2.25,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.924141820,62.5,0,7,2.5,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.939913350,62.75,0,7,2.75,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.952574127,63,0,7,3,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.962673113,63.25,0,7,3.25,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.970687769,63.5,0,7,3.5,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.977022630,63.75,0,7,3.75,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.982013790,64,0,7,4,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.985936373,64.25,0,7,4.25,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.989013057,64.5,0,7,4.5,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.991422515,64.75,0,7,4.75,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.993307149,65,0,7,5,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.994779874,65.25,0,7,5.25,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.995929862,65.5,0,7,5.5,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.996827317,65.75,0,7,5.75,6
orange,,Node6.2,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.997527377,66,0,7,6,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.880797078,0.880797078,62,0,7,2,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.904650535,0.904650535,62.25,0,7,2.25,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.924141820,0.924141820,62.5,0,7,2.5,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.939913350,0.939913350,62.75,0,7,2.75,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.952574127,0.952574127,63,0,7,3,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.962673113,0.962673113,63.25,0,7,3.25,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.970687769,0.970687769,63.5,0,7,3.5,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.977022630,0.977022630,63.75,0,7,3.75,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.982013790,0.982013790,64,0,7,4,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.985936373,0.985936373,64.25,0,7,4.25,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.989013057,0.989013057,64.5,0,7,4.5,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.991422515,0.991422515,64.75,0,7,4.75,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.993307149,0.993307149,65,0,7,5,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.994779874,0.994779874,65.25,0,7,5.25,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.995929862,0.995929862,65.5,0,7,5.5,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.996827317,0.996827317,65.75,0,7,5.75,6
orange,,Node6.3,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.997527377,0.997527377,66,0,7,6,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.880797078,62,0,7,2,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.904650535,62.25,0,7,2.25,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.924141820,62.5,0,7,2.5,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.939913350,62.75,0,7,2.75,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.952574127,63,0,7,3,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.962673113,63.25,0,7,3.25,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.970687769,63.5,0,7,3.5,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.977022630,63.75,0,7,3.75,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.982013790,64,0,7,4,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.985936373,64.25,0,7,4.25,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.989013057,64.5,0,7,4.5,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.991422515,64.75,0,7,4.75,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.993307149,65,0,7,5,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.994779874,65.25,0,7,5.25,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.995929862,65.5,0,7,5.5,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.996827317,65.75,0,7,5.75,6
orange,,Node6.4,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.997527377,66,0,7,6,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.880797078,0.880797078,62,0,7,2,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.904650535,0.904650535,62.25,0,7,2.25,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.924141820,0.924141820,62.5,0,7,2.5,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.939913350,0.939913350,62.75,0,7,2.75,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.952574127,0.952574127,63,0,7,3,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.962673113,0.962673113,63.25,0,7,3.25,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.970687769,0.970687769,63.5,0,7,3.5,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.977022630,0.977022630,63.75,0,7,3.75,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.982013790,0.982013790,64,0,7,4,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.985936373,0.985936373,64.25,0,7,4.25,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.989013057,0.989013057,64.5,0,7,4.5,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.991422515,0.991422515,64.75,0,7,4.75,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.993307149,0.993307149,65,0,7,5,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.994779874,0.994779874,65.25,0,7,5.25,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.995929862,0.995929862,65.5,0,7,5.5,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.996827317,0.996827317,65.75,0,7,5.75,6
orange,,Node6.5,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.997527377,0.997527377,66,0,7,6,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.880797078,62,0,7,2,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.904650535,62.25,0,7,2.25,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.924141820,62.5,0,7,2.5,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.939913350,62.75,0,7,2.75,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.952574127,63,0,7,3,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.962673113,63.25,0,7,3.25,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.970687769,63.5,0,7,3.5,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.977022630,63.75,0,7,3.75,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.982013790,64,0,7,4,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.985936373,64.25,0,7,4.25,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.989013057,64.5,0,7,4.5,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.991422515,64.75,0,7,4.75,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.993307149,65,0,7,5,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.994779874,65.25,0,7,5.25,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.995929862,65.5,0,7,5.5,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.996827317,65.75,0,7,5.75,6
orange,,Node6.6,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.997527377,66,0,7,6,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.880797078,0.880797078,62,0,7,2,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.904650535,0.904650535,62.25,0,7,2.25,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.924141820,0.924141820,62.5,0,7,2.5,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.939913350,0.939913350,62.75,0,7,2.75,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.952574127,0.952574127,63,0,7,3,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.962673113,0.962673113,63.25,0,7,3.25,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.970687769,0.970687769,63.5,0,7,3.5,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.977022630,0.977022630,63.75,0,7,3.75,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.982013790,0.982013790,64,0,7,4,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.985936373,0.985936373,64.25,0,7,4.25,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.989013057,0.989013057,64.5,0,7,4.5,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.991422515,0.991422515,64.75,0,7,4.75,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.993307149,0.993307149,65,0,7,5,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.994779874,0.994779874,65.25,0,7,5.25,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.995929862,0.995929862,65.5,0,7,5.5,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.996827317,0.996827317,65.75,0,7,5.75,6
orange,,Node6.7,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.997527377,0.997527377,66,0,7,6,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.880797078,62,0,7,2,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.904650535,62.25,0,7,2.25,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.924141820,62.5,0,7,2.5,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.939913350,62.75,0,7,2.75,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.952574127,63,0,7,3,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.962673113,63.25,0,7,3.25,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.970687769,63.5,0,7,3.5,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.977022630,63.75,0,7,3.75,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.982013790,64,0,7,4,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.985936373,64.25,0,7,4.25,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.989013057,64.5,0,7,4.5,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.991422515,64.75,0,7,4.75,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.993307149,65,0,7,5,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.994779874,65.25,0,7,5.25,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.995929862,65.5,0,7,5.5,6
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.996827317,65.75,0,7,5.75,6
orange,,Node6.8,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.997527377,66,0,7,6,6
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.703905604,0.851952802,1.75,0,2,1.75,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.761594156,0.880797078,2,0,2,2,1
